0,0
0,0
0.000192498,0.000195671
0.000577476,0.000586996
0.00115488,0.00117392
0.00192463,0.00195635
0.00288659,0.00293416
0.0040406,0.00410718
0.00538647,0.00547521
0.00692396,0.00703801
0.00865281,0.00879531
0.0105727,0.0107468
0.0126833,0.0128921
0.0149843,0.0152309
0.0174752,0.0177627
0.0201556,0.020487
0.0230251,0.0234035
0.026083,0.0265115
0.0293289,0.0298105
0.0327622,0.0332999
0.0363823,0.0369791
0.0401886,0.0408474
0.0441803,0.0449042
0.0483568,0.0491486
0.0527174,0.05358
0.0572612,0.0581975
0.0619875,0.0630004
0.0668955,0.0679878
0.0719843,0.0731588
0.077253,0.0785125
0.0827008,0.084048
0.0883266,0.0897643
0.0941296,0.0956604
0.100109,0.101735
0.106263,0.107988
0.112591,0.114417
0.119093,0.121022
0.125766,0.127802
0.13261,0.134755
0.139624,0.14188
0.146807,0.149176
0.154157,0.156641
0.161673,0.164276
0.169354,0.172077
0.177199,0.180045
0.185206,0.188178
0.193375,0.196474
0.201703,0.204932
0.210191,0.213551
0.218836,0.22233
0.227636,0.231266
0.236592,0.24036
0.245701,0.249609
0.254962,0.259011
0.264374,0.268567
0.273934,0.278273
0.283643,0.288129
0.293498,0.298134
0.303499,0.308285
0.313642,0.318582
0.323928,0.329022
0.334355,0.339605
0.344921,0.350329
0.355625,0.361192
0.366466,0.372194
0.377441,0.383331
0.38855,0.394604
0.399791,0.40601
0.411162,0.417548
0.422663,0.429217
0.434291,0.441014
0.446045,0.452939
0.457924,0.46499
0.469927,0.477165
0.482051,0.489464
0.494295,0.501883
0.506658,0.514423
0.519138,0.527081
0.531735,0.539856
0.544445,0.552746
0.557269,0.56575
0.570204,0.578867
0.583249,0.592095
0.596403,0.605432
0.609664,0.618878
0.623031,0.632429
0.636502,0.646086
0.650076,0.659847
0.663752,0.67371
0.677527,0.687673
0.691401,0.701736
0.705373,0.715897
0.719441,0.730155
0.733603,0.744507
0.747858,0.758954
0.762205,0.773493
0.776642,0.788122
0.791169,0.802842
0.805783,0.817649
0.820484,0.832544
0.83527,0.847524
0.85014,0.862588
0.865092,0.877735
0.880126,0.892964
0.89524,0.908274
0.910432,0.923662
0.925702,0.939128
0.941049,0.954671
0.95647,0.970289
0.971965,0.985981
0.987533,1.00175
1.00317,1.01758
1.01888,1.03349
1.03466,1.04947
1.05051,1.06551
1.06642,1.08162
1.0824,1.0978
1.09844,1.11404
1.11455,1.13035
1.13072,1.14671
1.14695,1.16314
1.16324,1.17963
1.17959,1.19618
1.196,1.21279
1.21246,1.22945
1.22898,1.24617
1.24556,1.26294
1.26219,1.27977
1.27887,1.29665
1.29561,1.31359
1.31239,1.33057
